series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker
S000103138,Defiance Daily Target 2X Long RVMD ETF,Defiance Daily Target 2X Long RVMD ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,RVMD,ticker token,single_stock,True,False
S000106849,GraniteShares 2x Long RVMD Daily ETF,GraniteShares 2x Long RVMD Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,RVMD,ticker token,single_stock,True,False
S000093881,T-REX 2X LONG RXRX DAILY TARGET ETF,T-REX 2X LONG RXRX DAILY TARGET ETF,ETF Opportunities Trust,0001771146,RXUP,RXUP,2025,2026,2.0,number,daily,RXRX,ticker token,single_stock,True,True
S000107464,Defiance Daily Target 2X Long RXT ETF,Defiance Daily Target 2X Long RXT ETF,Tidal Trust V,0002081107,,,2026,2026,2.0,number,daily,RXT,ticker token,single_stock,True,False
S000103274,Defiance Daily Target 2X Long RYAAY ETF,Defiance Daily Target 2X Long RYAAY ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,RYAAY,ticker token,single_stock,True,False
S000100582,Tradr 2X Long RZLV Daily ETF,Tradr 2X Long RZLV Daily ETF,Investment Managers Series Trust II,0001587982,RZLX,RZLX,2026,2026,2.0,number,daily,RZLV,ticker token,single_stock,True,True
S000104261,Leverage Shares 2X Long SAP Daily ETF,Leverage Shares 2X Long SAP Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SAP,ticker token,single_stock,True,False
S000098112,Leverage Shares 2X Long SATS Daily ETF,Leverage Shares 2X Long SATS Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SATS,ticker token,single_stock,True,False
S000102158,Defiance Daily Target 2X Long SATS ETF,Defiance Daily Target 2X Long SATS ETF,Tidal Trust II,0001924868,SATU,SATU,2026,2026,2.0,number,daily,SATS,ticker token,single_stock,True,True
S000102257,T-REX 2X LONG SATS DAILY TARGET ETF,T-REX 2X LONG SATS DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SATS,ticker token,single_stock,True,False
S000096886,Defiance Daily Target 2X Short SBET ETF,Defiance Daily Target 2X Short SBET ETF,Tidal Trust II,0001924868,,,2026,2026,-2.0,number,daily,SBET,ticker token,single_stock,True,False
S000095873,T-REX 2X LONG SBET DAILY TARGET ETF,T-REX 2X LONG SBET DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SBTU,SBTU,2026,2026,2.0,number,daily,SBET,ticker token,single_stock,True,True
S000097921,Leverage Shares 2X Long SBET Daily ETF,Leverage Shares 2X Long SBET Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SBET,ticker token,single_stock,True,False
S000098981,Leverage Shares 3X Long SBET Daily ETF,Leverage Shares 3X Long SBET Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,SBET,ticker token,single_stock,True,False
S000094259,Direxion Daily SBUX Bear 1X ETF,Direxion Daily SBUX Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,SBUX,ticker token,single_stock,True,False
S000094260,Direxion Daily SBUX Bull 2X ETF,Direxion Daily SBUX Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,SBUX,ticker token,single_stock,True,False
S000094378,GraniteShares 2x Long SBUX Daily ETF,GraniteShares 2x Long SBUX Daily ETF,GraniteShares ETF Trust,0001689873,,,2025,2026,2.0,number,daily,SBUX,ticker token,single_stock,True,False
S000096602,Leverage Shares 2X Long SBUX Daily ETF,Leverage Shares 2X Long SBUX Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SBUX,ticker token,single_stock,True,False
S000102258,T-REX 2X LONG SCCO DAILY TARGET ETF,T-REX 2X LONG SCCO DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SCCO,ticker token,single_stock,True,False
S000091102,KraneShares 2x Long SE Daily ETF,KraneShares 2x Long SE Daily ETF,Krane Shares Trust,0001547576,KSE,KSE,2025,2026,2.0,number,daily,SE,ticker token,single_stock,True,True
S000097178,Defiance Daily Target 2X Long SE ETF,Defiance Daily Target 2X Long SE ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,SE,ticker token,single_stock,True,False
S000100922,Tradr 2X Long SEDG Daily ETF,Tradr 2X Long SEDG Daily ETF,Investment Managers Series Trust II,0001587982,SEDX,SEDX,2026,2026,2.0,number,daily,SEDG,ticker token,single_stock,True,True
S000107413,Leverage Shares 2X Long SEDG Daily ETF,Leverage Shares 2X Long SEDG Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SEDG,ticker token,single_stock,True,False
S000107396,T-REX 2X LONG SEI DAILY TARGET ETF,T-REX 2X LONG SEI DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SEI,ticker token,single_stock,True,False
S000100923,Tradr 2X Long SERV Daily ETF,Tradr 2X Long SERV Daily ETF,Investment Managers Series Trust II,0001587982,SERX,SERX,2026,2026,2.0,number,daily,SERV,ticker token,single_stock,True,True
S000107397,T-REX 2X LONG SHAZ DAILY TARGET ETF,T-REX 2X LONG SHAZ DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SHAZ,ticker token,single_stock,True,False
S000107465,Defiance Daily Target 2X Long SHAZ ETF,Defiance Daily Target 2X Long SHAZ ETF,Tidal Trust V,0002081107,,,2026,2026,2.0,number,daily,SHAZ,ticker token,single_stock,True,False
S000100583,Tradr 2X Long SHLS Daily ETF,Tradr 2X Long SHLS Daily ETF,Investment Managers Series Trust II,0001587982,SHXX,SHXX,2026,2026,2.0,number,daily,SHLS,ticker token,single_stock,True,True
S000106579,T-REX 2X LONG SHMD DAILY TARGET ETF,T-REX 2X LONG SHMD DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SHMD,ticker token,single_stock,True,False
S000087452,T-REX 2X INVERSE SHOP DAILY TARGET ETF,T-REX 2X INVERSE SHOP DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SHOD,SHOD,2025,2026,-2.0,number,daily,SHOP,ticker token,single_stock,True,True
S000092902,Direxion Daily SHOP Bear 1X ETF,Direxion Daily SHOP Bear 1X Shares | Direxion Daily SHOP Bear 1X ETF,Direxion Shares ETF Trust,0001424958,SHPD,SHPD,2025,2026,-1.0,number,daily,SHOP,ticker token,single_stock,True,True
S000087476,T-REX 2X LONG SHOP DAILY TARGET ETF,T-REX 2X LONG SHOP DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SHOU,SHOU,2025,2026,2.0,number,daily,SHOP,ticker token,single_stock,True,True
S000092901,Direxion Daily SHOP Bull 2X ETF,Direxion Daily SHOP Bull 2X Shares | Direxion Daily SHOP Bull 2X ETF,Direxion Shares ETF Trust,0001424958,SHPU,SHPU,2025,2026,2.0,number,daily,SHOP,ticker token,single_stock,True,True
S000096603,Leverage Shares 2X Long SHOP Daily ETF,Leverage Shares 2X Long SHOP Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SHOP,ticker token,single_stock,True,False
S000103186,Tradr 2X Long SIDU Daily ETF,Tradr 2X Long SIDU Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,SIDU,ticker token,single_stock,True,False
S000103894,Defiance Daily Target 2X Long SIDU ETF,Defiance Daily Target 2X Long SIDU ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,SIDU,ticker token,single_stock,True,False
S000107414,Leverage Shares 2X Long SIDU Daily ETF,Leverage Shares 2X Long SIDU Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SIDU,ticker token,single_stock,True,False
S000104887,Corgi SIMO 2x Daily ETF,Corgi SIMO 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,SIMO,ticker token,single_stock,True,False
S000107415,Leverage Shares 2X Long SIMO Daily ETF,Leverage Shares 2X Long SIMO Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SIMO,ticker token,single_stock,True,False
S000107466,Defiance Daily Target 2X Long SIMO ETF,Defiance Daily Target 2X Long SIMO ETF,Tidal Trust V,0002081107,,,2026,2026,2.0,number,daily,SIMO,ticker token,single_stock,True,False
S000106993,Tradr 2X Long SITM Daily ETF,Tradr 2X Long SITM Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,SITM,ticker token,single_stock,True,False
S000100556,Leverage Shares 2X Long SLB Daily ETF,Leverage Shares 2X Long SLB Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SLB,ticker token,single_stock,True,False
S000098206,T-REX 2X LONG SLMT DAILY TARGET ETF,T-REX 2X LONG SLMT DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SLMT,ticker token,single_stock,True,False
S000098836,T-REX 3X Long SLV Daily Target ETF,T-REX 3X Long SLV Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SLV,ticker token,single_stock,True,False
S000100119,3x SLV ETF,3x SLV ETF,Volatility Shares Trust,0001884021,,,2026,2026,3.0,number,daily,SLV,ticker token,single_stock,True,False
S000100123,5x SLV ETF,5x SLV ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,SLV,ticker token,single_stock,True,False
S000098416,Defiance Daily Target 3X Short SMCI ETF,Defiance Daily Target 3X Short SMCI ETF,ETF Series Solutions,0001540305,,,2026,2026,-3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000099540,GraniteShares 3x Short SMCI Daily ETF,GraniteShares 3x Short SMCI Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000088310,GraniteShares 2x Short SMCI Daily ETF,GraniteShares 2x Short SMCI Daily ETF,GraniteShares ETF Trust,0001689873,SMS,SMS,2025,2026,-2.0,number,daily,SMCI,ticker token,single_stock,True,True
S000091503,Defiance Daily Target 2X Short SMCI ETF,Defiance Daily Target 2X Short SMCI ETF,Tidal Trust II,0001924868,SMCZ,SMCZ,2025,2026,-2.0,number,daily,SMCI,ticker token,single_stock,True,True
S000085140,Defiance Daily Target 2X Long SMCI ETF,Defiance Daily Target 2X Long SMCI ETF,Tidal Trust II,0001924868,SMCX,SMCX,2024,2026,2.0,number,daily,SMCI,ticker token,single_stock,True,True
S000088294,GraniteShares 2x Long SMCI Daily ETF,GraniteShares 2x Long SMCI Daily ETF,GraniteShares ETF Trust,0001689873,SMCL,SMCL,2025,2026,2.0,number,daily,SMCI,ticker token,single_stock,True,True
S000104828,Corgi SMCI 2x Daily ETF,Corgi SMCI 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,SMCI,ticker token,single_stock,True,False
S000098443,Defiance Daily Target 3X Long SMCI ETF,Defiance Daily Target 3X Long SMCI ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000098838,T-REX 3X Long SMCI Daily Target ETF,T-REX 3X Long SMCI Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000098998,ProShares Daily Target 3x SMCI,ProShares Daily Target 3x SMCI,PROSHARES TRUST,0001174610,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000099520,GraniteShares 3x Long SMCI Daily ETF,GraniteShares 3x Long SMCI Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000100397,3x SMCI ETF,3x SMCI ETF,Volatility Shares Trust,0001884021,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000104586,Leverage Shares 3X Long SMCI Daily ETF,Leverage Shares 3X Long SMCI Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,SMCI,ticker token,single_stock,True,False
S000104699,Leverage Shares 4x Long SMCI Daily ETF,Leverage Shares 4x Long SMCI Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,4.0,number,daily,SMCI,ticker token,single_stock,True,False
S000100398,5x SMCI ETF,5x SMCI ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,SMCI,ticker token,single_stock,True,False
S000093882,T-REX 2X LONG SMLR DAILY TARGET ETF,T-REX 2X LONG SMLR DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SEMU,SEMU,2025,2026,2.0,number,daily,SMLR,ticker token,single_stock,True,True
S000099541,GraniteShares 3x Short SMR Daily ETF,GraniteShares 3x Short SMR Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,SMR,ticker token,single_stock,True,False
S000090958,Teucrium 2x Short SMR Daily ETF,Teucrium 2x Short SMR Daily ETF,Listed Funds Trust,0001683471,,,2025,2026,-2.0,number,daily,SMR,ticker token,single_stock,True,False
S000099412,Defiance Daily Target 2X Short SMR ETF,Defiance Daily Target 2X Short SMR ETF,Tidal Trust II,0001924868,DSMR,DSMR,2026,2026,-2.0,number,daily,SMR,ticker token,single_stock,True,True
S000100822,Tradr 2X Short SMR Daily ETF,Tradr 2X Short SMR Daily ETF,Investment Managers Series Trust II,0001587982,SMZ,SMZ,2026,2026,-2.0,number,daily,SMR,ticker token,single_stock,True,True
S000087466,T-REX 2X Long SMR Daily Target ETF,T-REX 2X LONG COIN DAILY TARGET ETF | T-REX 2X Long SMR Daily Target ETF,ETF Opportunities Trust,0001771146,SMUP,COIU | SMUP,2025,2026,2.0,number,daily,SMR,ticker token,single_stock,True,True
S000090957,Teucrium 2x Long SMR Daily ETF,Teucrium 2x Long SMR Daily ETF,Listed Funds Trust,0001683471,,,2025,2026,2.0,number,daily,SMR,ticker token,single_stock,True,False
S000093732,Tradr 2X Long SMR Daily ETF,Tradr 2X Long SMR Daily ETF,Investment Managers Series Trust II,0001587982,SMU,SMU,2025,2026,2.0,number,daily,SMR,ticker token,single_stock,True,True
S000104852,Corgi SMR 2x Daily ETF,Corgi SMR 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,SMR,ticker token,single_stock,True,False
S000098839,T-REX 3X Long SMR Daily Target ETF,T-REX 3X Long SMR Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SMR,ticker token,single_stock,True,False
S000099267,Tradr 3X Long SMR Daily ETF,Tradr 3X Long SMR Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,SMR,ticker token,single_stock,True,False
S000099521,GraniteShares 3x Long SMR Daily ETF,GraniteShares 3x Long SMR Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,3.0,number,daily,SMR,ticker token,single_stock,True,False
S000105559,Leverage Shares 2X Long SMTC Daily ETF,Leverage Shares 2X Long SMTC Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SMTC,ticker token,single_stock,True,False
S000094379,GraniteShares 2x Long SNAP Daily ETF,GraniteShares 2x Long SNAP Daily ETF,GraniteShares ETF Trust,0001689873,,,2025,2026,2.0,number,daily,SNAP,ticker token,single_stock,True,False
S000098113,Leverage Shares 2X Long SNAP Daily ETF,Leverage Shares 2X Long SNAP Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SNAP,ticker token,single_stock,True,False
S000103012,Tradr 2X Short SNDK Daily ETF,Tradr 2X Short SNDK Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000105182,GraniteShares 2x Short SNDK Daily ETF,GraniteShares 2x Short SNDK Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000107349,Direxion Daily SNDK Bear 2X ETF,Direxion Daily SNDK Bear 2X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,-2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000100925,Tradr 2X Long SNDK Daily ETF,Tradr 2X Long SNDK Daily ETF,Investment Managers Series Trust II,0001587982,SNXX,SNXX,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,True
S000101637,T-REX 2X LONG SNDK DAILY TARGET ETF,T-REX 2X LONG SNDK DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SNDU,SNDU,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,True
S000104262,Leverage Shares 2X Long SNDK Daily ETF,Leverage Shares 2X Long SNDK Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000104851,Corgi SNDK 2x Daily ETF,Corgi SNDK 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000105156,GraniteShares 2x Long SNDK Daily ETF,GraniteShares 2x Long SNDK Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000107356,Direxion Daily SNDK Bull 2X ETF,Direxion Daily SNDK Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,2.0,number,daily,SNDK,ticker token,single_stock,True,False
S000103699,T-REX 3X LONG SNDK DAILY TARGET ETF,T-REX 3X LONG SNDK DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SNDK,ticker token,single_stock,True,False
S000104587,Leverage Shares 3X Long SNDK Daily ETF,Leverage Shares 3X Long SNDK Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,SNDK,ticker token,single_stock,True,False
S000104700,Leverage Shares 4x Long SNDK Daily ETF,Leverage Shares 4x Long SNDK Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,4.0,number,daily,SNDK,ticker token,single_stock,True,False
S000102159,Defiance Daily Target 2X Long SNDL ETF,Defiance Daily Target 2X Long SNDL ETF,Tidal Trust II,0001924868,SNDY,SNDY,2026,2026,2.0,number,daily,SNDL,ticker token,single_stock,True,True
S000087454,T-REX 2X INVERSE SNOW DAILY TARGET ETF,T-REX 2X INVERSE SNOW DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SNOD,SNOD,2025,2026,-2.0,number,daily,SNOW,ticker token,single_stock,True,True
S000099413,Defiance Daily Target 2X Short SNOW ETF,Defiance Daily Target 2X Short SNOW ETF,Tidal Trust II,0001924868,SSNO,SSNO,2026,2026,-2.0,number,daily,SNOW,ticker token,single_stock,True,True
S000087479,T-REX 2X LONG SNOW DAILY TARGET ETF,T-REX 2X LONG SNOW DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SNOU,SNOU,2025,2026,2.0,number,daily,SNOW,ticker token,single_stock,True,True
S000090918,GraniteShares 2x Long SNOW Daily ETF,GraniteShares 2x Long SNOW Daily ETF,GraniteShares ETF Trust,0001689873,SNWL,SNWL,2025,2026,2.0,number,daily,SNOW,ticker token,single_stock,True,True
S000099268,Tradr 3X Long SNOW Daily ETF,Tradr 3X Long SNOW Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,SNOW,ticker token,single_stock,True,False
S000096125,Tradr 2X Long SNPS Daily ETF,Tradr 2X Long SNPS Daily ETF,Investment Managers Series Trust II,0001587982,SNPX,SNPX,2026,2026,2.0,number,daily,SNPS,ticker token,single_stock,True,True
S000092905,Direxion Daily SOFI Bear 1X ETF,Direxion Daily SOFI Bear 1X Shares | Direxion Daily SOFI Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,SOFI,ticker token,single_stock,True,False
S000089804,Defiance Daily Target 2X Long SOFI ETF,Defiance Daily Target 2X Long SOFI ETF,Tidal Trust II,0001924868,SOFX,SOFX,2025,2026,2.0,number,daily,SOFI,ticker token,single_stock,True,True
S000092904,Direxion Daily SOFI Bull 2X ETF,Direxion Daily SOFI Bull 2X Shares | Direxion Daily SOFI Bull 2X ETF,Direxion Shares ETF Trust,0001424958,SOFA,SOFA,2025,2026,2.0,number,daily,SOFI,ticker token,single_stock,True,True
S000104854,Corgi SOFI 2x Daily ETF,Corgi SOFI 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,SOFI,ticker token,single_stock,True,False
S000098840,T-REX 3X Long SOFI Daily Target ETF,T-REX 3X Long SOFI Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SOFI,ticker token,single_stock,True,False
S000099269,Tradr 3X Long SOFI Daily ETF,Tradr 3X Long SOFI Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,SOFI,ticker token,single_stock,True,False
S000100315,Defiance Daily Target 3X Long SOFI ETF,Defiance Daily Target 3X Long SOFI ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,SOFI,ticker token,single_stock,True,False
S000094261,Direxion Daily SONY Bear 1X ETF,Direxion Daily SONY Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,SONY,ticker token,single_stock,True,False
S000094262,Direxion Daily SONY Bull 2X ETF,Direxion Daily SONY Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,SONY,ticker token,single_stock,True,False
S000105183,GraniteShares 2x Short SOUN Daily ETF,GraniteShares 2x Short SOUN Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-2.0,number,daily,SOUN,ticker token,single_stock,True,False
S000091050,Defiance Daily Target 2X Long SOUN ETF,Defiance Daily Target 2X Long SOUN ETF,Tidal Trust II,0001924868,SOUX,SOUX,2025,2026,2.0,number,daily,SOUN,ticker token,single_stock,True,True
S000093820,Leverage Shares 2X Long SOUN Daily ETF,Leverage Shares 2X Long SOUN Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,2.0,number,daily,SOUN,ticker token,single_stock,True,False
S000093884,T-REX 2X LONG SOUN DAILY TARGET ETF,T-REX 2X LONG SOUN DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2025,2026,2.0,number,daily,SOUN,ticker token,single_stock,True,False
S000105158,GraniteShares 2x Long SOUN Daily ETF,GraniteShares 2x Long SOUN Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,SOUN,ticker token,single_stock,True,False
S000098841,T-REX 3X Long SOUN Daily Target ETF,T-REX 3X Long SOUN Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,SOUN,ticker token,single_stock,True,False
S000099270,Tradr 3X Long SOUN Daily ETF,Tradr 3X Long SOUN Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,SOUN,ticker token,single_stock,True,False
S000103276,Defiance Daily Target 2X Long SPCE ETF,Defiance Daily Target 2X Long SPCE ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,SPCE,ticker token,single_stock,True,False
S000107647,Leverage Shares 3X Long SPCX Daily ETF,Leverage Shares 3X Long SPCX Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,SPCX,ticker token,single_stock,True,False
S000107706,Defiance Daily Target 3X Long SPCX ETF,Defiance Daily Target 3X Long SPCX ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,SPCX,ticker token,single_stock,True,False
S000094380,GraniteShares 2x Long SPOT Daily ETF,GraniteShares 2x Long SPOT Daily ETF,GraniteShares ETF Trust,0001689873,,,2025,2026,2.0,number,daily,SPOT,ticker token,single_stock,True,False
S000095467,T-REX 2X LONG SPOT DAILY TARGET ETF,T-REX 2X LONG SPOT DAILY TARGET ETF,ETF Opportunities Trust,0001771146,SPOU,SPOU,2026,2026,2.0,number,daily,SPOT,ticker token,single_stock,True,True
S000096604,Leverage Shares 2X Long SPOT Daily ETF,Leverage Shares 2X Long SPOT Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SPOT,ticker token,single_stock,True,False
S000103338,GraniteShares 4x Short SPY Daily ETF,GraniteShares 4x Short SPY Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,SPY,ticker token,single_stock,True,False
S000086146,Tradr 2X Short SPY Monthly ETF,Tradr 2X Short SPY Monthly ETF,Investment Managers Series Trust II,0001587982,MSPY,MSPY,2024,2026,-2.0,number,monthly,SPY,ticker token,single_stock,True,True
S000086147,Tradr 1.75X Short SPY Quarterly ETF,Tradr 2X Short SPY Quarterly ETF | Tradr 1.75X Short SPY Quarterly ETF,Investment Managers Series Trust II,0001587982,QSPY,QSPY,2024,2025,-1.75,number,quarterly,SPY,ticker token,single_stock,False,True
S000086148,Tradr 1X Short SPY Monthly ETF,Tradr 2X Short SPY Weekly ETF | Tradr 1X Short SPY Monthly ETF,Investment Managers Series Trust II,0001587982,WSPY,WSPY,2024,2026,-1.0,number,monthly,SPY,ticker token,single_stock,True,True
S000086117,Tradr 2X Long SPY Monthly ETF,Tradr 2X Long SPY Monthly ETF,Investment Managers Series Trust II,0001587982,SPYM,SPYM,2024,2026,2.0,number,monthly,SPY,ticker token,single_stock,True,True
S000086119,Tradr 2X Long SPY Quarterly ETF,Tradr 2X Long SPY Quarterly ETF,Investment Managers Series Trust II,0001587982,SPYQ,SPYQ,2024,2026,2.0,number,quarterly,SPY,ticker token,single_stock,True,True
S000086120,Tradr 2X Long SPY Weekly ETF,Tradr 2X Long SPY Weekly ETF,Investment Managers Series Trust II,0001587982,SPYB,SPYB,2024,2026,2.0,number,weekly,SPY,ticker token,single_stock,True,True
S000095101,GraniteShares YieldBOOST SPY 3x Income ETF,GraniteShares YieldBOOST SPY 3x Income ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,3.0,number,daily,SPY,ticker token,single_stock,True,False
S000102005,VegaShares 4x Long SPY Daily Target ETF,VegaShares 4x Long SPY Daily Target ETF,VegaShares ETF Trust,0002068712,,,2026,2026,4.0,number,daily,SPY,ticker token,single_stock,True,False
S000102463,Roundhill 4X SPY ETF,Roundhill 4X SPY ETF,Roundhill ETF Trust,0001976517,,,2026,2026,4.0,number,daily,SPY,ticker token,single_stock,True,False
S000103352,GraniteShares 4x Long SPY Daily ETF,GraniteShares 4x Long SPY Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,4.0,number,daily,SPY,ticker token,single_stock,True,False
S000099963,5x SPY ETF,5x SPY ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,SPY,ticker token,single_stock,True,False
S000098203,T-REX 2X LONG SRFM DAILY TARGET ETF,T-REX 2X LONG SRFM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SRFM,ticker token,single_stock,True,False
S000096126,Tradr 2X Long SRPT Daily ETF,Tradr 2X Long SRPT Daily ETF,Investment Managers Series Trust II,0001587982,SRPU,SRPU,2026,2026,2.0,number,daily,SRPT,ticker token,single_stock,True,True
S000096444,T-REX 2X Long SRPT Daily Target ETF,T-REX 2X Long SRPT Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SRPT,ticker token,single_stock,True,False
S000106801,Defiance Daily Target 2X Long STM ETF,Defiance Daily Target 2X Long STM ETF,Tidal Trust V,0002081107,,,2026,2026,2.0,number,daily,STM,ticker token,single_stock,True,False
S000107416,Leverage Shares 2X Long STRL Daily ETF,Leverage Shares 2X Long STRL Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,STRL,ticker token,single_stock,True,False
